x y z
-19.195979899497488 -10.35175879396985 0.4276056627335061
-19.195979899497488 -9.949748743718594 0.46218858954082054
-19.195979899497488 -9.547738693467338 0.4981079725746205
-19.195979899497488 -9.145728643216078 0.5352438218992142
-19.195979899497488 -8.743718592964825 0.5734462334421543
-19.195979899497488 -8.341708542713569 0.6125262998858625
-19.195979899497488 -7.939698492462313 0.6522413771818173
-19.195979899497488 -7.5376884422110555 0.6922726824426864
-19.195979899497488 -7.1356783919597975 0.7321947491200654
-19.195979899497488 -6.733668341708544 0.7714411972273787
-19.195979899497488 -6.331658291457288 0.8092811064277685
-19.195979899497488 -5.9296482412060305 0.8448328475268289
-19.195979899497488 -5.527638190954774 0.877146789912491
-19.195979899497488 -5.125628140703516 0.9053670961760102
-19.195979899497488 -4.723618090452263 0.9289307588518952
-19.195979899497488 -4.321608040201006 0.9477129965615809
-19.195979899497488 -3.9195979899497484 0.9620384157254283
-19.195979899497488 -3.517587939698494 0.9725550851009446
-19.195979899497488 -3.115577889447236 0.9800464033243524
-19.195979899497488 -2.7135678391959814 0.9852682287342878
-19.195979899497488 -2.3115577889447216 0.9888552394615944
-19.195979899497488 -1.9095477386934672 0.9912926540700344
-19.195979899497488 -1.5075376884422127 0.9929277966910297
-19.195979899497488 -1.1055276381909547 0.993997196533519
-19.195979899497488 -0.7035175879397002 0.9946544185902282
-19.195979899497488 -0.3015075376884404 0.9949922375263909
-19.195979899497488 0.10050251256281229 0.9950575580038017
-19.195979899497488 0.5025125628140685 0.9948593724643809
-19.195979899497488 0.9045226130653283 0.9943703170221735
-19.195979899497488 1.306532663316581 0.9935219667796559
-19.195979899497488 1.7085427135678408 0.992193474778095
-19.195979899497488 2.1105527638190935 0.9901929953079989
-19.195979899497488 2.5125628140703498 0.9872322661338929
-19.195979899497488 2.9145728643216096 0.9828978994812804
-19.195979899497488 3.3165829145728623 0.9766295611578669
-19.195979899497488 3.718592964824122 0.9677248530506471
-19.195979899497488 4.120603015075375 0.955397742661826
-19.195979899497488 4.522613065326632 0.9389088674510346
-19.195979899497488 4.924623115577891 0.9177499763628871
-19.195979899497488 5.3266331658291435 0.8918129171712396
-19.195979899497488 5.728643216080403 0.8614525711959107
-19.195979899497488 6.1306532663316595 0.82740230035014
-19.195979899497488 6.532663316582913 0.7905891052417118
-19.195979899497488 6.934673366834172 0.7519441496412629
-19.195979899497488 7.336683417085425 0.7122790855175005
-19.195979899497488 7.7386934673366845 0.6722411878136
-19.195979899497488 8.14070351758794 0.6323222802247643
-19.195979899497488 8.542713567839193 0.5928902446344657
-19.195979899497488 8.944723618090453 0.5542224602637535
-19.195979899497488 9.346733668341706 0.5165324225543567
-19.195979899497488 9.748743718592966 0.4799880996326128
-19.195979899497488 10.150753768844222 0.44472357181337036
-19.195979899497488 10.552763819095475 0.41084607635509846
-19.195979899497488 10.954773869346734 0.37844022309643854
-19.195979899497488 11.356783919597987 0.34757060397735934
-19.195979899497488 11.758793969849247 0.3182835626938764
-19.195979899497488 12.160804020100505 0.29060857248867883
-19.195979899497488 12.562814070351756 0.26455946813119385
-19.195979899497488 12.964824120603014 0.24013565679611512
-19.195979899497488 13.366834170854268 0.21732336227474053
-19.195979899497488 13.768844221105526 0.19609691753641448
-19.195979899497488 14.170854271356786 0.17642009942369855
-19.195979899497488 14.572864321608037 0.15824748861819288
-19.195979899497488 14.974874371859299 0.1415258334998038
-19.195979899497488 15.376884422110557 0.1261953955420832
-19.195979899497488 15.778894472361808 0.11219125490534695
-19.195979899497488 16.18090452261307 0.09944455696142211
-19.195979899497488 16.58291457286432 0.0878836829506811
-19.195979899497488 16.984924623115575 0.07743533021538135
-19.195979899497488 17.386934673366838 0.06802548852299996
-19.195979899497488 17.788944723618087 0.05958029662360133
-19.195979899497488 18.19095477386935 0.05202675031223597
-19.195979899497488 18.5929648241206 0.04529318292211244
-19.195979899497488 18.994974874371863 0.039309221782265605
-19.195979899497488 19.39698492462312 0.034003675658351225
-19.195979899497488 19.79899497487437 0.02928658410300075
-18.391959798994975 -20.0 0.027074836563480725
-18.391959798994975 -19.597989949748744 0.031579879622454794
-18.391959798994975 -19.195979899497488 0.036576319672082996
-18.391959798994975 -18.79396984924623 0.04221187524423182
-18.391959798994975 -18.391959798994975 0.04856189083422097
-18.391959798994975 -17.98994974874372 0.05569658166450376
-18.391959798994975 -17.587939698492463 0.06368690126659109
-18.391959798994975 -17.185929648241206 0.07260522443576943
-18.391959798994975 -16.78391959798995 0.08252506114903906
-18.391959798994975 -16.381909547738694 0.09352044589606423
-18.391959798994975 -15.979899497487438 0.10566515011847655
-18.391959798994975 -15.577889447236181 0.11903176337794233
-18.391959798994975 -15.175879396984925 0.13369066336863336
-18.391959798994975 -14.773869346733669 0.14970888876301006
-18.391959798994975 -14.371859296482413 0.16714892867466247
-18.391959798994975 -13.969849246231156 0.1860674443428301
-18.391959798994975 -13.5678391959799 0.20651394108424226
-18.391959798994975 -13.165829145728644 0.22852941090108467
-18.391959798994975 -12.763819095477388 0.2521449677739805
-18.391959798994975 -12.361809045226131 0.2773804978349016
-18.391959798994975 -11.959798994974875 0.30424334411203374
-18.391959798994975 -11.557788944723619 0.33272703837561246
-18.391959798994975 -11.155778894472359 0.36281007738949433
-18.391959798994975 -10.753768844221106 0.39445471176130387
-18.391959798994975 -10.35175879396985 0.4276056627335061
-18.391959798994975 -9.949748743718594 0.46218858954082054
-18.391959798994975 -9.547738693467338 0.4981079725746205
-18.391959798994975 -9.145728643216078 0.5352438218992142
-18.391959798994975 -8.743718592964825 0.5734462334421543
-18.391959798994975 -8.341708542713569 0.6125262998858625
-18.391959798994975 -7.939698492462313 0.6522413771818173
-18.391959798994975 -7.5376884422110555 0.6922726824426864
-18.391959798994975 -7.1356783919597975 0.7321947491200654
-18.391959798994975 -6.733668341708544 0.7714411972273787
-18.391959798994975 -6.331658291457288 0.8092811064277685
-18.391959798994975 -5.9296482412060305 0.8448328475268289
-18.391959798994975 -5.527638190954774 0.877146789912491
-18.391959798994975 -5.125628140703516 0.9053670961760102
-18.391959798994975 -4.723618090452263 0.9289307588518952
-18.391959798994975 -4.321608040201006 0.9477129965615809
-18.391959798994975 -3.9195979899497484 0.9620384157254283
-18.391959798994975 -3.517587939698494 0.9725550851009446
-18.391959798994975 -3.115577889447236 0.9800464033243524
-18.391959798994975 -2.7135678391959814 0.9852682287342878
-18.391959798994975 -2.3115577889447216 0.9888552394615944
-18.391959798994975 -1.9095477386934672 0.9912926540700344
-18.391959798994975 -1.5075376884422127 0.9929277966910297
-18.391959798994975 -1.1055276381909547 0.993997196533519
-18.391959798994975 -0.7035175879397002 0.9946544185902282
-18.391959798994975 -0.3015075376884404 0.9949922375263909
-18.391959798994975 0.10050251256281229 0.9950575580038017
-18.391959798994975 0.5025125628140685 0.9948593724643809
-18.391959798994975 0.9045226130653283 0.9943703170221735
-18.391959798994975 1.306532663316581 0.9935219667796559
-18.391959798994975 1.7085427135678408 0.992193474778095
-18.391959798994975 2.1105527638190935 0.9901929953079989
-18.391959798994975 2.5125628140703498 0.9872322661338929
-18.391959798994975 2.9145728643216096 0.9828978994812804
-18.391959798994975 3.3165829145728623 0.9766295611578669
-18.391959798994975 3.718592964824122 0.9677248530506471
-18.391959798994975 4.120603015075375 0.955397742661826
-18.391959798994975 4.522613065326632 0.9389088674510346
-18.391959798994975 4.924623115577891 0.9177499763628871
-18.391959798994975 5.3266331658291435 0.8918129171712396
-18.391959798994975 5.728643216080403 0.8614525711959107
-18.391959798994975 6.1306532663316595 0.82740230035014
-18.391959798994975 6.532663316582913 0.7905891052417118
-18.391959798994975 6.934673366834172 0.7519441496412629
-18.391959798994975 7.336683417085425 0.7122790855175005
-18.391959798994975 7.7386934673366845 0.6722411878136
-18.391959798994975 8.14070351758794 0.6323222802247643
-18.391959798994975 8.542713567839193 0.5928902446344657
-18.391959798994975 8.944723618090453 0.5542224602637535
-18.391959798994975 9.346733668341706 0.5165324225543567
-18.391959798994975 9.748743718592966 0.4799880996326128
-18.391959798994975 10.150753768844222 0.44472357181337036
-18.391959798994975 10.552763819095475 0.41084607635509846
-18.391959798994975 10.954773869346734 0.37844022309643854
-18.391959798994975 11.356783919597987 0.34757060397735934
-18.391959798994975 11.758793969849247 0.3182835626938764
-18.391959798994975 12.160804020100505 0.29060857248867883
-18.391959798994975 12.562814070351756 0.26455946813119385
-18.391959798994975 12.964824120603014 0.24013565679611512
-18.391959798994975 13.366834170854268 0.21732336227474053
-18.391959798994975 13.768844221105526 0.19609691753641448
-18.391959798994975 14.170854271356786 0.17642009942369855
-18.391959798994975 14.572864321608037 0.15824748861819288
-18.391959798994975 14.974874371859299 0.1415258334998038
-18.391959798994975 15.376884422110557 0.1261953955420832
-18.391959798994975 15.778894472361808 0.11219125490534695
-18.391959798994975 16.18090452261307 0.09944455696142211
-18.391959798994975 16.58291457286432 0.0878836829506811
-18.391959798994975 16.984924623115575 0.07743533021538135
-18.391959798994975 17.386934673366838 0.06802548852299996
-18.391959798994975 17.788944723618087 0.05958029662360133
-18.391959798994975 18.19095477386935 0.05202675031223597
-18.391959798994975 18.5929648241206 0.04529318292211244
-18.391959798994975 18.994974874371863 0.039309221782265605
-18.391959798994975 19.39698492462312 0.034003675658351225
-18.391959798994975 19.79899497487437 0.02928658410300075
-17.587939698492463 -20.0 0.027074836563480725
-17.587939698492463 -19.597989949748744 0.031579879622454794
-17.587939698492463 -19.195979899497488 0.036576319672082996
-17.587939698492463 -18.79396984924623 0.04221187524423182
-17.587939698492463 -18.391959798994975 0.04856189083422097
-17.587939698492463 -17.98994974874372 0.05569658166450376
-17.587939698492463 -17.587939698492463 0.06368690126659109
-17.587939698492463 -17.185929648241206 0.07260522443576943
-17.587939698492463 -16.78391959798995 0.08252506114903906
-17.587939698492463 -16.381909547738694 0.09352044589606423
-17.587939698492463 -15.979899497487438 0.10566515011847655
-17.587939698492463 -15.577889447236181 0.11903176337794233
-17.587939698492463 -15.175879396984925 0.13369066336863336
-17.587939698492463 -14.773869346733669 0.14970888876301006
-17.587939698492463 -14.371859296482413 0.16714892867466247
-17.587939698492463 -13.969849246231156 0.1860674443428301
-17.587939698492463 -13.5678391959799 0.20651394108424226
-17.587939698492463 -13.165829145728644 0.22852941090108467
-17.587939698492463 -12.763819095477388 0.2521449677739805
-17.587939698492463 -12.361809045226131 0.2773804978349016
-17.587939698492463 -11.959798994974875 0.30424334411203374
-17.587939698492463 -11.557788944723619 0.33272703837561246
-17.587939698492463 -11.155778894472359 0.36281007738949433
-17.587939698492463 -10.753768844221106 0.39445471176130387
-17.587939698492463 -10.35175879396985 0.4276056627335061
-17.587939698492463 -9.949748743718594 0.46218858954082054
-17.587939698492463 -9.547738693467338 0.4981079725746205
-17.587939698492463 -9.145728643216078 0.5352438218992142
-17.587939698492463 -8.743718592964825 0.5734462334421543
-17.587939698492463 -8.341708542713569 0.6125262998858625
-17.587939698492463 -7.939698492462313 0.6522413771818173
-17.587939698492463 -7.5376884422110555 0.6922726824426864
-17.587939698492463 -7.1356783919597975 0.7321947491200654
-17.587939698492463 -6.733668341708544 0.7714411972273787
-17.587939698492463 -6.331658291457288 0.8092811064277685
-17.587939698492463 -5.9296482412060305 0.8448328475268289
-17.587939698492463 -5.527638190954774 0.877146789912491
-17.587939698492463 -5.125628140703516 0.9053670961760102
-17.587939698492463 -4.723618090452263 0.9289307588518952
-17.587939698492463 -4.321608040201006 0.9477129965615809
-17.587939698492463 -3.9195979899497484 0.9620384157254283
-17.587939698492463 -3.517587939698494 0.9725550851009446
-17.587939698492463 -3.115577889447236 0.9800464033243524
-17.587939698492463 -2.7135678391959814 0.9852682287342878
-17.587939698492463 -2.3115577889447216 0.9888552394615944
-17.587939698492463 -1.9095477386934672 0.9912926540700344
-17.587939698492463 -1.5075376884422127 0.9929277966910297
-17.587939698492463 -1.1055276381909547 0.993997196533519
-17.587939698492463 -0.7035175879397002 0.9946544185902282
-17.587939698492463 -0.3015075376884404 0.9949922375263909
-17.587939698492463 0.10050251256281229 0.9950575580038017
-17.587939698492463 0.5025125628140685 0.9948593724643809
-17.587939698492463 0.9045226130653283 0.9943703170221735
-17.587939698492463 1.306532663316581 0.9935219667796559
-17.587939698492463 1.7085427135678408 0.992193474778095
-17.587939698492463 2.1105527638190935 0.9901929953079989
-17.587939698492463 2.5125628140703498 0.9872322661338929
-17.587939698492463 2.9145728643216096 0.9828978994812804
-17.587939698492463 3.3165829145728623 0.9766295611578669
-17.587939698492463 3.718592964824122 0.9677248530506471
-17.587939698492463 4.120603015075375 0.955397742661826
-17.587939698492463 4.522613065326632 0.9389088674510346
-17.587939698492463 4.924623115577891 0.9177499763628871
-17.587939698492463 5.3266331658291435 0.8918129171712396
-17.587939698492463 5.728643216080403 0.8614525711959107
-17.587939698492463 6.1306532663316595 0.82740230035014
-17.587939698492463 6.532663316582913 0.7905891052417118
-17.587939698492463 6.934673366834172 0.7519441496412629
-17.587939698492463 7.336683417085425 0.7122790855175005
-17.587939698492463 7.7386934673366845 0.6722411878136
-17.587939698492463 8.14070351758794 0.6323222802247643
-17.587939698492463 8.542713567839193 0.5928902446344657
-17.587939698492463 8.944723618090453 0.5542224602637535
-17.587939698492463 9.346733668341706 0.5165324225543567
-17.587939698492463 9.748743718592966 0.4799880996326128
-17.587939698492463 10.150753768844222 0.44472357181337036
-17.587939698492463 10.552763819095475 0.41084607635509846
-17.587939698492463 10.954773869346734 0.37844022309643854
-17.587939698492463 11.356783919597987 0.34757060397735934
-17.587939698492463 11.758793969849247 0.3182835626938764
-17.587939698492463 12.160804020100505 0.29060857248867883
-17.587939698492463 12.562814070351756 0.26455946813119385
-17.587939698492463 12.964824120603014 0.24013565679611512
-17.587939698492463 13.366834170854268 0.21732336227474053
-17.587939698492463 13.768844221105526 0.19609691753641448
-17.587939698492463 14.170854271356786 0.17642009942369855
-17.587939698492463 14.572864321608037 0.15824748861819288
-17.587939698492463 14.974874371859299 0.1415258334998038
-17.587939698492463 15.376884422110557 0.1261953955420832
-17.587939698492463 15.778894472361808 0.11219125490534695
-17.587939698492463 16.18090452261307 0.09944455696142211
-17.587939698492463 16.58291457286432 0.0878836829506811
-17.587939698492463 16.984924623115575 0.07743533021538135
-17.587939698492463 17.386934673366838 0.06802548852299996
-17.587939698492463 17.788944723618087 0.05958029662360133
-17.587939698492463 18.19095477386935 0.05202675031223597
-17.587939698492463 18.5929648241206 0.04529318292211244
-17.587939698492463 18.994974874371863 0.039309221782265605
-17.587939698492463 19.39698492462312 0.034003675658351225
-17.587939698492463 19.79899497487437 0.02928658410300075
-16.78391959798995 -20.0 0.027074836563480725
-16.78391959798995 -19.597989949748744 0.031579879622454794
-16.78391959798995 -19.195979899497488 0.036576319672082996
-16.78391959798995 -18.79396984924623 0.04221187524423182
-16.78391959798995 -18.391959798994975 0.04856189083422097
-16.78391959798995 -17.98994974874372 0.05569658166450376
-16.78391959798995 -17.587939698492463 0.06368690126659109
-16.78391959798995 -17.185929648241206 0.07260522443576943
-16.78391959798995 -16.78391959798995 0.08252506114903906
-16.78391959798995 -16.381909547738694 0.09352044589606423
-16.78391959798995 -15.979899497487438 0.10566515011847655
-16.78391959798995 -15.577889447236181 0.11903176337794233
-16.78391959798995 -15.175879396984925 0.13369066336863336
-16.78391959798995 -14.773869346733669 0.14970888876301006
-16.78391959798995 -14.371859296482413 0.16714892867466247
-16.78391959798995 -13.969849246231156 0.1860674443428301
-16.78391959798995 -13.5678391959799 0.20651394108424226
-16.78391959798995 -13.165829145728644 0.22852941090108467
-16.78391959798995 -12.763819095477388 0.2521449677739805
-16.78391959798995 -12.361809045226131 0.2773804978349016
-16.78391959798995 -11.959798994974875 0.30424334411203374
-16.78391959798995 -11.557788944723619 0.33272703837561246
-16.78391959798995 -11.155778894472359 0.36281007738949433
-16.78391959798995 -10.753768844221106 0.39445471176130387
-16.78391959798995 -10.35175879396985 0.4276056627335061
-16.78391959798995 -9.949748743718594 0.46218858954082054
-16.78391959798995 -9.547738693467338 0.4981079725746205
-16.78391959798995 -9.145728643216078 0.5352438218992142
-16.78391959798995 -8.743718592964825 0.5734462334421543
-16.78391959798995 -8.341708542713569 0.6125262998858625
-16.78391959798995 -7.939698492462313 0.6522413771818173
-16.78391959798995 -7.5376884422110555 0.6922726824426864
-16.78391959798995 -7.1356783919597975 0.7321947491200654
-16.78391959798995 -6.733668341708544 0.7714411972273787
-16.78391959798995 -6.331658291457288 0.8092811064277685
-16.78391959798995 -5.9296482412060305 0.8448328475268289
-16.78391959798995 -5.527638190954774 0.877146789912491
-16.78391959798995 -5.125628140703516 0.9053670961760102
-16.78391959798995 -4.723618090452263 0.9289307588518952
-16.78391959798995 -4.321608040201006 0.9477129965615809
-16.78391959798995 -3.9195979899497484 0.9620384157254283
-16.78391959798995 -3.517587939698494 0.9725550851009446
-16.78391959798995 -3.115577889447236 0.9800464033243524
-16.78391959798995 -2.7135678391959814 0.9852682287342878
-16.78391959798995 -2.3115577889447216 0.9888552394615944
-16.78391959798995 -1.9095477386934672 0.9912926540700344
-16.78391959798995 -1.5075376884422127 0.9929277966910297
-16.78391959798995 -1.1055276381909547 0.993997196533519
-16.78391959798995 -0.7035175879397002 0.9946544185902282
-16.78391959798995 -0.3015075376884404 0.9949922375263909
-16.78391959798995 0.10050251256281229 0.9950575580038017
-16.78391959798995 0.5025125628140685 0.9948593724643809
-16.78391959798995 0.9045226130653283 0.9943703170221735
-16.78391959798995 1.306532663316581 0.9935219667796559
-16.78391959798995 1.7085427135678408 0.992193474778095
-16.78391959798995 2.1105527638190935 0.9901929953079989
-16.78391959798995 2.5125628140703498 0.9872322661338929
-16.78391959798995 2.9145728643216096 0.9828978994812804
-16.78391959798995 3.3165829145728623 0.9766295611578669
-16.78391959798995 3.718592964824122 0.9677248530506471
-16.78391959798995 4.120603015075375 0.955397742661826
-16.78391959798995 4.522613065326632 0.9389088674510346
-16.78391959798995 4.924623115577891 0.9177499763628871
-16.78391959798995 5.3266331658291435 0.8918129171712396
-16.78391959798995 5.728643216080403 0.8614525711959107
-16.78391959798995 6.1306532663316595 0.82740230035014
-16.78391959798995 6.532663316582913 0.7905891052417118
-16.78391959798995 6.934673366834172 0.7519441496412629
-16.78391959798995 7.336683417085425 0.7122790855175005
-16.78391959798995 7.7386934673366845 0.6722411878136
-16.78391959798995 8.14070351758794 0.6323222802247643
-16.78391959798995 8.542713567839193 0.5928902446344657
-16.78391959798995 8.944723618090453 0.5542224602637535
-16.78391959798995 9.346733668341706 0.5165324225543567
-16.78391959798995 9.748743718592966 0.4799880996326128
-16.78391959798995 10.150753768844222 0.44472357181337036
-16.78391959798995 10.552763819095475 0.41084607635509846
-16.78391959798995 10.954773869346734 0.37844022309643854
-16.78391959798995 11.356783919597987 0.34757060397735934
-16.78391959798995 11.758793969849247 0.3182835626938764
-16.78391959798995 12.160804020100505 0.29060857248867883
-16.78391959798995 12.562814070351756 0.26455946813119385
-16.78391959798995 12.964824120603014 0.24013565679611512
-16.78391959798995 13.366834170854268 0.21732336227474053
-16.78391959798995 13.768844221105526 0.19609691753641448
-16.78391959798995 14.170854271356786 0.17642009942369855
-16.78391959798995 14.572864321608037 0.15824748861819288
-16.78391959798995 14.974874371859299 0.1415258334998038
-16.78391959798995 15.376884422110557 0.1261953955420832
-16.78391959798995 15.778894472361808 0.11219125490534695
-16.78391959798995 16.18090452261307 0.09944455696142211
-16.78391959798995 16.58291457286432 0.0878836829506811
-16.78391959798995 16.984924623115575 0.07743533021538135
-16.78391959798995 17.386934673366838 0.06802548852299996
-16.78391959798995 17.788944723618087 0.05958029662360133
-16.78391959798995 18.19095477386935 0.05202675031223597
-16.78391959798995 18.5929648241206 0.04529318292211244
-16.78391959798995 18.994974874371863 0.039309221782265605
-16.78391959798995 19.39698492462312 0.034003675658351225
-16.78391959798995 19.79899497487437 0.02928658410300075
-15.979899497487438 -20.0 0.027074836563480725
-15.979899497487438 -19.597989949748744 0.031579879622454794
-15.979899497487438 -19.195979899497488 0.036576319672082996
-15.979899497487438 -18.79396984924623 0.04221187524423182
-15.979899497487438 -18.391959798994975 0.04856189083422097
-15.979899497487438 -17.98994974874372 0.05569658166450376
-15.979899497487438 -17.587939698492463 0.06368690126659109
-15.979899497487438 -17.185929648241206 0.07260522443576943
-15.979899497487438 -16.78391959798995 0.08252506114903906
-15.979899497487438 -16.381909547738694 0.09352044589606423
-15.979899497487438 -15.979899497487438 0.10566515011847655
-15.979899497487438 -15.577889447236181 0.11903176337794233
-15.979899497487438 -15.175879396984925 0.13369066336863336
-15.979899497487438 -14.773869346733669 0.14970888876301006
-15.979899497487438 -14.371859296482413 0.16714892867466247
-15.979899497487438 -13.969849246231156 0.1860674443428301
-15.979899497487438 -13.5678391959799 0.20651394108424226
-15.979899497487438 -13.165829145728644 0.22852941090108467
-15.979899497487438 -12.763819095477388 0.2521449677739805
-15.979899497487438 -12.361809045226131 0.2773804978349016
-15.979899497487438 -11.959798994974875 0.30424334411203374
-15.979899497487438 -11.557788944723619 0.33272703837561246
-15.979899497487438 -11.155778894472359 0.36281007738949433
-15.979899497487438 -10.753768844221106 0.39445471176130387
-15.979899497487438 -10.35175879396985 0.4276056627335061
-15.979899497487438 -9.949748743718594 0.46218858954082054
-15.979899497487438 -9.547738693467338 0.4981079725746205
-15.979899497487438 -9.145728643216078 0.5352438218992142
-15.979899497487438 -8.743718592964825 0.5734462334421543
-15.979899497487438 -8.341708542713569 0.6125262998858625
-15.979899497487438 -7.939698492462313 0.6522413771818173
-15.979899497487438 -7.5376884422110555 0.6922726824426864
-15.979899497487438 -7.1356783919597975 0.7321947491200654
-15.979899497487438 -6.733668341708544 0.7714411972273787
-15.979899497487438 -6.331658291457288 0.8092811064277685
-15.979899497487438 -5.9296482412060305 0.8448328475268289
-15.979899497487438 -5.527638190954774 0.877146789912491
-15.979899497487438 -5.125628140703516 0.9053670961760102
-15.979899497487438 -4.723618090452263 0.9289307588518952
-15.979899497487438 -4.321608040201006 0.9477129965615809
